onset	duration	sample	trial_type	response_time	stim_file	value
18.5160000000	n/a	18516	n/a	n/a	n/a	11
320.7260000000	n/a	320726	n/a	n/a	n/a	12
527.8260000000	n/a	527826	n/a	n/a	n/a	12
734.6260000000	n/a	734626	n/a	n/a	n/a	12
943.2160000000	n/a	943216	n/a	n/a	n/a	12
1153.0860000000	n/a	1153086	n/a	n/a	n/a	12
1359.9560000000	n/a	1359956	n/a	n/a	n/a	12
1567.2860000000	n/a	1567286	n/a	n/a	n/a	12
1774.2360000000	n/a	1774236	n/a	n/a	n/a	12
1981.1860000000	n/a	1981186	n/a	n/a	n/a	12
2187.6060000000	n/a	2187606	n/a	n/a	n/a	12
2393.9060000000	n/a	2393906	n/a	n/a	n/a	12
2600.2660000000	n/a	2600266	n/a	n/a	n/a	12
2806.7860000000	n/a	2806786	n/a	n/a	n/a	12
3013.5360000000	n/a	3013536	n/a	n/a	n/a	12
3220.1560000000	n/a	3220156	n/a	n/a	n/a	12
3424.7160000000	n/a	3424716	n/a	n/a	n/a	13
